Unnamed: 0,count,hate_speech,offensive_language,neither,tweet,class
9593,3,0,3,0,Fucking thirsty bitches,1
17971,3,0,3,0,"RT @TayWest: When hoes call other hoes ""hoes"" http://t.co/39yoPnqqau",1
24782,3,1,2,0,no flex zone.... hoe,1
10982,3,0,3,0,I love bad bitches &#128525;&#128525;&#128525;,1
2930,3,0,3,0,"@CiscoAllDay why she a hoe we know about 5 dudes that hit Kim, 5 these hoes out here doing that in a week",1
1248,3,0,3,0,&#8220;@Deeiiggee: My dog like scratches at the floor before he lays down.. He's weird&#8221; buddy's normal your weird bitch,1
19461,3,0,0,3,RT @gatorhoops: Ill-advised slant call there.,2
5005,3,0,3,0,@TedNugent Why werent you so gung ho when you got drafted instead of shitting yourself? You seem like another Repcon Chicken hawk..,1
13608,3,0,3,0,Nigga be a straight gentleman then he speaks bitch comes with that funky ass attitude then the gentleman shit goes out the window.,1
18212,3,0,3,0,"RT @TooSexist: Women complain that chivalry is dead. Yes congratulations bitches, you killed it with feminism http://t.co/Mrc82ZUhOn",1
6260,3,0,3,0,@heydenbunsyolo @jordan536633 @bird_lovin bitch no u not u look like a full breaded cracker,1
12858,3,0,0,3,Lmfao RT @NYDailyNews: The New York @Yankees have won 27 World Series titles &#8211;&#160;the most of all-time.,2
15629,3,3,0,0,RT @Fucking_Garza: I wanna sleep but I'm outside with this nigger lol trying to hang him,0
5070,3,1,2,0,@TheJadedNYer nope! btw you's a hoe lol,1
4664,3,0,3,0,"@RichHomieLexx_ tryanna explain sumn to des young boys out here now days,they don't know wat a true pimp is I be pimpin des hoes moma Lmfaoo",1
1707,3,0,3,0,&#8220;@__thaRealist: Shawty wanna charge for pussy but I'm like whoa now&#128561;&#8221; turnt her on to cash she use to fuck for free,1
19333,3,0,3,0,RT @dreaF_: &#8220;@VoiceOfDStreetz: Ross got Amber Rose naked these hoes ain't loyal wiz&#8221; that ain't Amber Rose tho,1
19498,3,0,0,3,"RT @guypbenson: Confused. Are lefties using the #Bridgeghazi hashtag to mock the bridge situation as frivolous, or seriously equating the t&#8230;",2
4176,3,0,3,0,@Max_Kellerman if it were close than we could bitch but that was going on 10 to zip on scorecards ... Rightful mercy stoppage,1
21478,3,0,3,0,Some croquettes for you hoes,1
22662,3,0,3,0,Time to go make the gym my bitch,1
10272,3,0,3,0,"I aint saying you a bitch, But you be acting like a female, dog.",1
19570,3,0,3,0,"RT @iDntLuvHoes: All I see on my timeline is
Ebola
Ebola
Ebola
I hate school 
Ebola 
Ebola
Some twitter hoes selfie
Ebola
Ebola
Pull out ga&#8230;",1
12257,3,0,3,0,"It's lame that you can buy clothes that look like real military clothing.
If you wear it I will make fun of you.
You're a 4 star bitch.",1
20578,3,0,3,0,RT @theSTRANGEST: ready to make today my bitch.,1
10515,3,0,3,0,I don't put nothing pass nobody when it comes money n pussy.,1
20408,3,0,3,0,"RT @santos_brina: I could never mess around with someone else's man, like that's just clarifying your self as a side hoe.",1
10533,3,1,2,0,I done dun all kind of shit y'all niccas just fills shit!,1
13633,3,1,2,0,Niggahs need to keep there bitches in check ',1
9747,3,2,1,0,Good Mernin faggots http://t.co/3ZPTPqFkTl,0
19097,3,0,3,0,RT @braidedcocks: @veryproudofya @poppunksucks well now I'm crying like a little bitch,1
13198,3,0,3,0,Momma always told me I was crazy and the hoes say I'm amazing but I don't listen to a lady,1
23150,3,0,3,0,When a bitch I don't like laugh at my joke http://t.co/9Veupu85Wj,1
4444,3,0,3,0,@OLE_VertyBstard Yankee noodle is fucking awesome ya bastard.,1
10252,3,0,3,0,I ain't buying no pussy I got too many followers for that,1
5677,3,0,0,3,@andersonDrLJA i'm so sick of self serving politicians standing by while BO trashes America. #WeAreRepublicNotRegime #ImpeachObama,2
877,3,0,3,0,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Anal | BBC Anal creampie bitch http://t.co/3XNeG5mnRk",1
24828,3,2,1,0,one day im like harry styles is so hot the next day is who tf is this faggot,0
6143,3,0,3,0,@fitsnews Nevermind. Still a little bitch. http://t.co/zpYPjBU5YU,1
8096,3,0,3,0,Ayo why da hell ain't nobody hip me to these niccas! @MigosATL ... #BetterLateThanNever,1
605,6,0,6,0,"""Wow you are a bitch"" 
 Yes that's already been established, anything else you have to say?",1
9048,3,1,2,0,"Don't know no ugly bitches, don't know no broke niggas. Don't know no snitch niggas",1
9442,3,0,3,0,Free love &amp; sexual liberation SEEMED to be the dawn of lots of consequence free pussy for them 60s negroes. WHY WE ALWAYS FORGETTING HISTORY,1
11253,3,1,2,0,I think its funny how hoes talk bout being faithful.,1
10011,3,0,3,0,"He said we gon be paying a bitch rent, I'm not even tryna buy her an extra sweet and sour sauce at McDonalds",1
14695,3,0,2,1,RT @BestOfMessages: Lil hoe http://t.co/kIAoQYr3I4,1
20312,3,0,3,0,RT @pterosaur: Is Nick Jonas a hoe for squeezing his dick? Is Nick Jonas gonna have leaked nudes? Is Nick Jonas less of a role model?,1
1991,3,0,0,3,"&#8220;@wizkhalifa: On the east coast there's colored hair everywhere. 

This must be the sweetest wave ever.&#8221; @LayaFace",2
9375,6,1,5,0,First the white bitch wanna ask extra questions &amp; shit... &amp; be a lil bitch about everything with her skinny ass!,1
19357,3,2,1,0,"RT @dxpperjay: You assholes know that referring to a girl as ""bitch"" doesn't make your dick any bigger, right?",0
19793,3,0,0,3,RT @jimmerfredette: I hope the Yankees game doesn't get rained out tonight. It's going to be a special atmosphere and game. Jeter deser&#8230;,2
8131,6,0,6,0,Bad bitches ain't cheap,1
15135,3,0,3,0,"RT @CountOn24: bitch you love every team but the US lol RT""@rihanna: This is the game I've been waiting for! I sincerely LOVE both of these&#8230;",1
8050,3,0,3,0,Asha my bitch doe &#128553;&#128076;,1
2566,3,0,3,0,@AyDontJudgeMe Just come stop in this bitch cause im bout to get off,1
6920,3,2,1,0,@mrgeology no you ignorant cement headed hillbilly. You said taxing. Cant you fuckin read you fucking knob gobbling douchebag,0
5718,3,0,0,3,@awfulbot are you a pig or are you a bird,2
25098,3,0,3,0,this ugly bitch need to get a new name tho you don't look like me you don't have as much followers as me #killyouself zodiac killer bitch,1
8081,3,0,3,0,Awwwwww RT @Tyga: That ain't my hoe.,1
11311,3,0,3,0,"I want my bitch to answer if my ex calling, with my dick in her mouth",1
4838,3,0,3,0,@ShotMoistBoyce you be fucking with to many hoes .,1
2278,3,0,3,0,"2 thangs my bitch can't say, ""I'm broke"" n ""ha period late""",1
23114,3,0,3,0,What you saying hoe?,1
16530,6,0,6,0,RT @LeBronVuitton: Joe changed her life and went back to his old bitch&#128514;&#128514; &#8220;@1stName_Bravo: @LeBronVuitton ha.. she got them bitches worked o&#8230;,1
15449,3,1,2,0,"RT @E_Tae627: ""@KB_Three: Lil skinny bitch throw ha like a frito 
#TecoRemix""bol",1
12230,3,0,0,3,It's a matter of pure weight ratios... A five ounce bird can not carry a one pound coconut!,2
18366,3,0,0,3,RT @VUULibrary: It is Shakespeare's birthday. Take a look at some Shakespearean trash talk. http://t.co/JSy3UFfaIb,2
9471,3,0,3,0,Fucc nicca,1
18794,3,0,3,0,"RT @__SoulFlower: ""I'm against feminism I think men and women should be equal"" a bitch that don't know shit about feminism",1
18705,3,0,3,0,"RT @_JohnFKennedy_: I choose to fuck all these bitches not because they're easy, but because I'm hard #PresidentialPounding",1
5582,3,0,0,3,@_shegotthis yellow rice black beans and pork chop sis,2
13592,3,0,2,1,Niccas be hating on my nicca Jeezy ... #RealTalk,1
15932,3,1,2,0,RT @IJustBeChillinn: dont bitch then get mad when i stop trying lol,1
12813,3,1,0,2,"Lmao the shovel video is pretty awesome, she went down like a ton of bricks lol. Gotta love honky riff raff savages. That is all.",2
7705,3,2,1,0,"Accept your flaws and imperfections because that's what makes you, YOU! See I'm a fuck, small dick faggot with parents who don't love me.",0
22855,3,0,2,1,Ummm...so the Happy Fairy apparently took a crap on my twitter and made it all...happy.,1
9244,3,0,2,1,Every time my mom calls me it's to bitch at me about something lol,1
1584,3,1,2,0,"&#8220;@TeeNaaasty: Half y'all hoes still got nut in y'all baby hairs , shut up &#128530;&#8221; http://t.co/YyFCNfqZPc",1
15198,3,0,2,1,"RT @CzarofSwag: To the retards chanting USA at the FC Dallas game, Kansas is in the USA.",1
11212,3,2,1,0,"I swear these anon fags go to protests just to take pictures to post to Twitter. ""Look, I was there...Like me""",0
17507,3,1,2,0,RT @RnadJorell: &#8220;@_KudaBrazyy: @RnadJorell Knocked that bitch soul out her body lol&#8221; aha bruh cocked back an fired on that bitch,1
5246,3,0,3,0,"@VictorSmith90 Lightweight, heavyweight don't matter. Still knock bitches out &#128074;&#128162;&#128170;",1
17422,3,0,3,0,RT @Ranger1325: I'm waiting for all of you little bitches that whined about Bush to start speaking up about Obama and his wars. #Syria,1
3327,3,1,2,0,"@GenuinelyOT lol, that pussy got rich niggas losing their minds too. Got Drizzy &amp; Breezy beef'd out, that puss is the devil's playground.",1
11339,3,0,3,0,"I was in the 9 grade and this bitch said something and I went off about her momma and her. She was like ""I'm adopted""",1
738,3,0,3,0,#IfWeDate i eat da pussy better than a lesbian.,1
16495,3,0,2,1,RT @LaBugg09: I love everybody ion hate these bitches,1
14940,3,2,1,0,RT @Cancerous_Kevin: @TimRossComedy @Michael_Craig12 I feel like Tim Ross is a nigger,0
9388,3,0,3,0,Flashin money but ya bitch nails not done..,1
8396,3,0,3,0,"Brag bout your hoes, you prolly get 0 to no pussy.",1
336,3,0,0,3,"""@greggutfeld: a video an entire media will likely mock. http://t.co/XFr1cRXWSm"" i am such a crybaby",2
7224,3,1,2,0,@shitballshonkey try me bitch boy,1
14147,6,1,2,3,"Perhaps Ezra Miller is the first crack toward changing that, regardless of whether he identifies as queer over gay.",2
213,3,0,3,0,"""@PoemsPorn: Quote this tweet with your favorite animal.""pussy",1
24192,3,0,2,1,butt chug 4lokos or nah,1
2308,3,0,0,3,5:40 A.M. and still awake! YAY!!! Time to chug coffee and red bull for the foreseeable future and hopefully not pass out behind the wheel!!!,2
6525,3,0,3,0,@karlieu123 I can't help but notice you attempting to avoid acknowledging your very hairy pussy....,1
23714,3,0,3,0,"You ain't got no job, no diploma, no money, bitch at your parents when they don't give you money for weed, yet We need to act like adults??",1
11658,3,0,3,0,I'm really nice &#128557; but a bitch at times,1
3637,3,1,2,0,@IvetteBrianna_ fag,1
1468,3,2,1,0,&#8220;@NiggaImTatted: Cowboys win games during the regular season but when they get to the playoffs that trash af lol&#8221; hating ass nigga,0
10987,6,1,5,0,I love fat bitches,1
16623,3,1,2,0,RT @Livlopezzz: Let me make this clear I don't need no fucking body! I don't need none of you whack ass hoes too be friend &#128564;,1
21034,3,0,3,0,SEnd y'all bitch asses fishing with us RT @ikesizzle: We ain't beat San Antonio all season I don't wanna play them nigguhs #straightup,1
4932,3,0,3,0,@StriveForLight Report me for what bitch? You need to read the Twitter rules and guidelines. This ain't Facebook cunt.,1
9679,3,0,0,3,Getting off twitter jigg trynna stress me out more I don't need this type of heat&#128553;,2
22489,3,0,1,2,This bro is just rippin apart a bird about 10 feet from us.. #redtail #hawk http://t.co/tjAnr2pB,2
20637,3,0,3,0,RT @timbvtcher: Old soul? More like young bitch.,1
24997,3,0,0,3,"thanks for the follow @Jerry_Remy! I may be a @Yankees fan, but you guys are one of the best broadcasters in the @MLB!",2
6658,3,1,2,0,@kieffer_jason u can have a tool bet u want shoot it tho pussy ass nigga but u can't through dem hands tho,1
9766,3,0,3,0,Good they trash RT @jerseyzbest74: Niggas ate most of my chips ahoy cookies and the cookies havent been in the house 20 hours yet,1
940,3,0,3,0,#tweetlikelexi Nah we not gonna sit down we gonna walk it out bitch.,1
12480,3,3,0,0,"Just to get u mad go on your search bar on here and search up ""stupid niggers"" &amp; hop on somebodys head then mention me lol @stonethegreat23",0
16769,6,2,4,0,RT @MattAncheyta: Dumb bitch,1
5009,3,0,3,0,@Tee_Bizzle nah bitch you like Pookie from new jack city,1
835,3,0,0,3,#Yankees got beaten by a thug,2
16241,3,1,2,0,RT @JuanNDaCut: Explaining to a girl how u don't have hoes http://t.co/eY7lmc5i2W,1
11259,3,0,3,0,I think you're in a bad mood from munching on hairy pussy.,1
10166,3,0,3,0,"Horse racing, bitch.",1
460,3,0,3,0,"""HOW DO YOU KNOW MY TWITTER PASSWORD"" bitch please",1
9497,3,1,2,0,Fuck around wit me n my niggas n we'll turn dis bitch inside out,1
10115,6,1,5,0,Hoes always tryna say they look like a celebrity .... NO BITCH!!! You like the other hoe that love on krenshaw sit yo basic ass down,1
3548,3,0,3,0,@ILIKECATS74 @bootyacid @sizzurp__ @yoPapi_chulo @brandonernandez because you're the ratchetest of them all bitch,1
22262,3,0,2,1,These hoes going BROKE trying to look RICH. ACT your WAGE!,1
23168,3,0,3,0,"When bitches say ""I want to cuddle."" It real is them speaking in code saying they want the D",1
22494,3,0,0,3,This cowboys an redskins game was a hell of a game,2
23606,3,0,3,0,"Yea, my bitch is crazy. So what?",1
21824,3,0,3,0,That bitch came flyin in !!! Lmao.,1
960,3,0,3,0,&#128064; RT @Freegeezy17: This hoe got a school shirt on sucking dick &#128553;&#128553;&#128553;&#128553;&#128553;&#128553;,1
2807,3,0,3,0,@CallME__Jetson hoe ass nigga. &#128529;,1
12095,3,0,3,0,In da club makin movies. I feel like tyler perry. Fuckin niggas bitches.dey like why did.i gt married.,1
4320,3,0,3,0,@Mrste617 wake and bake before school hoe !!!,1
20283,3,0,3,0,RT @phishlicia: Ocho is approaching bitches,1
20258,6,1,2,3,RT @pambesteder: **WOW* according to this tweet by @Tarascan68 Obama must have been an Uncle Tom? http://t.co/Klcsgy9JPW,2
24714,3,0,3,0,me loving a hoe is ah No No,1
4193,3,0,3,0,@Meeeesh1395 damn makin bitches jealous in reality &amp; Twitter/facebook. Prolly mad bc if her pic was posted it wouldnt be taken as a joke! &#128514;,1
23558,3,0,3,0,"Yaaasss! RT @LoveMsLiz: When a hoe is talking about how they really don't be hoes..... &#128530; like girl, if you gotta explain it.. 9/10 a hoe.",1
8449,3,1,2,0,Buddy slapped his rent stress out on that messy bitch. What I done told u hoes bout New York niggas &amp; they temper? #TrainVideo,1
8349,3,0,3,0,Bobby bitch&gt;Hot nigga,1
6545,3,0,3,0,@kayhay14 bitch back up I'm taken,1
14796,3,0,3,0,RT @BoujieAssMeena: My bitches got pretty pussy&#128516;&#128516;&#128516;&#128540;&#128540;&#128540;,1
5961,3,0,3,0,@dalmesquita13 you to bitch!,1
3783,3,3,0,0,@Joey_D26 sweet comeback u fuckin herb I dnt watch soccer but id still wax your bitch ass in it go swallow the red soxs kids ur from NYC fag,0
9110,6,0,6,0,Drop it down for a niggah,1
23549,3,0,3,0,Ya last nicca couldn't beat it .. I hit it like a free throw!,1
23453,3,0,2,1,"Word RT @Maxin_Betha: And pussy RT @HumbltonBanks And snacks RT @Aerin_Marie: Ladies, keep beer (cont) http://t.co/ssb5ERhd",1
19038,3,0,3,0,"RT @basedamERICan: ""Aye fam you think you can line me up I saw a bad bitch in Mrs. Bridget's room"" http://t.co/OAl9WlJMgE",1
5342,3,0,3,0,@Xianilee BOOM bitches !,1
17161,3,1,2,0,"RT @OfficiallyIce: ""That's why you're so good at this game. Cause u sit on your unemployed nigger ass playing all day.""",1
10586,3,0,3,0,"I found the ""boom, boom, boom, waaaaay ho"" girl. How the fuck does someone sing for 5 years and not progress at all? http://t.co/o6R9bYT5De",1
2307,3,2,1,0,5000 white men in pick up trucks screaming nigger and my coach got the nerve to get mad I missed the free throw &#128514;&#128514;&#128514;,0
22715,3,0,2,1,Took Uber to &amp; from thr shakey club last weekend. $12 total. Cheaper than the $20 parking. Had $8 extra to throw at the hoes.,1
20260,3,0,2,1,RT @papichuIo: My soul mate probably some ho around the corner,1
13511,3,0,3,0,"Nah fuck em bitter heat bitches ""@YeIIowbang: Funny seeing heat and bulls fans get along lol""",1
1816,3,0,3,0,&#8220;@iDisrespectHoez: RT @JonRaff: Hate when a chick say go deeper when u already dishin out all u got #hoes&#8221; &#128514;&#128514;&#128514;&#128514;&#128514;,1
2610,3,1,2,0,@BarbaraF321 @ThirtyBirdy wow and there are white people and there are crackers. Guess which one u are.,1
25180,3,0,3,0,when ah rich nigga want ur bitch it's nothing u can do... but hope she think about u on dem shopping sprees...,1
2750,3,0,0,3,"@Briccone79 @pvvrivierenland ja moest van plisie niet meteen wild gaan denken.Juistja,willen wel meer mensen mij vertellen hoe k moet denken",2
1063,3,0,3,0,"&#128557; RT @red_daddy17: But wait if he got a ole lady and still ""quenching yo girl"" is he a unfaithful water fountain for hoes?!?!",1
23681,3,1,2,0,Yo own homegirls sayin you a bum bitch #Ooooostopflexingforigandtwitter,1
17327,3,0,1,2,"RT @PowerCumminMax: Green/yellow fuel pump&gt;&gt;&gt;&gt;&gt;
#dieselstation",2
3149,6,0,6,0,@DreadHeadxx bitch hallon,1
7743,3,1,2,0,Ain't none of these hoes loyal none of em if I cloud show y'all the stuff be coming thru my phone....but that ain't none of y'all business,1
18244,3,0,3,0,"RT @TrevonDeLorean: Bitches be 18 in 8th grade talking about ""I miss Bae"" &#128586;&#128107; naw bitch you missed graduation &#128563;&#128557;&#128557;&#128514;",1
7984,6,0,6,0,And you kno we the opposite of down bitch we up http://t.co/qkFYwnFZqu,1
11330,3,0,3,0,"I was eating &amp; my mom gon say ""damn calm down"" TF bitch I am CALM",1
20009,3,0,2,1,RT @lonlontheone_15: Smoke sum bitch,1
16048,3,0,2,1,RT @ItsWaltBitch: meth brownies,1
22142,3,1,2,0,There are some retarded ass movies on Netflix,1
16029,3,0,3,0,"RT @ItsDRecord: Bitches about to start that ""New year, New me"" bullshit.. You can't undo the numbers on that pussy thoo",1
15486,3,0,3,0,RT @ErybdyHatesRiss: But I've made some hoes second guess themselves lol,1
20601,3,0,3,0,RT @thecoreyholcomb: When gay girls suck pussy from a bitch who just took a plan B pill the other day that means the munching hoe ate plans&#8230;,1
8184,3,1,2,0,Be my backbone every nicca need a spine,1
7610,3,0,0,3,@zt0mm lucky monkey,2
24313,3,2,1,0,fat bitches fat bitches heeeey,0
17811,3,0,2,1,"RT @StealUrGirlBush: Like honestly if you are embarrassed to be around someone because of how they look, you're trash",1
10581,3,0,3,0,"I find it hard to believe cee-lo raping hoes, it's too easy to get them panties off when you successful",1
24311,3,3,0,0,faggots http://t.co/DMKbGhai1z,0
6005,3,1,2,0,@denytheprophecy shit so Joel went off and swore at the kid and the kid was a fucking snitch nigga pussy and ratted on him &amp; got him -,1
2065,6,2,4,0,"' Cause these hoes ain't loyal ! These niggas ain't either &#1041233; , when it go down you callin for hitters that you... http://t.co/wmrUwTwuJE",1
22307,3,0,3,0,These nigs like saying they miss the old vice,1
23683,3,0,3,0,Yo pussy ain't shit unless you had some jake from state farm in it,1
9271,3,0,1,2,"Everywhere you look, all you see is hillbilly deluxe... Big timin in a small town. #smalltownproblems #neversaiditwasabadthing #brooksndunn",2
11176,3,0,3,0,I snorted shit with more girls in my presence than a dude lmao coke head bitches..,1
15186,3,0,2,1,RT @CurrenSy_Spitta: Some bitches think a trucker hat automatically makes them a model.....,1
28,3,0,3,0,""" i need a trippy bitch who fuck on Hennessy """,1
9983,3,0,3,0,He called me a bitch. And he said he was changing? Do you call that changing? I don't think so. How about you go fuck yourself. #pissed,1
360,3,0,3,0,"""@kayreneeee_: Fuck wit us and then we tweakin hoe"" shmurda!",1
3252,3,0,3,0,"@FeyeNody Ja zo denkt ieder wel 't zijne over zaken he. &amp; je mag mij noemen hoe je wilt, ben namelijk erg voor vrijheid van meningsuiting.",1
15746,3,1,2,0,"RT @Griff_TheGreat: Drake said it best when he said ""Niggas act more like bitches these days!""",1
20860,3,0,3,0,RT @youngtravo: If u ain't never had a pregnancy scare your pussy trash ladies #professortrav,1
5804,3,0,3,0,@bossliyah_ DM me your number hoe,1
3781,3,0,3,0,@JoeTheMailman @emilyrs But that bitch could care less about Benghazi victims!,1
15813,3,0,3,0,RT @Heart_LessGirl: I know how in the moment people can be. Especially guys. So excuse me for not trusting you being fucked up around hoes.,1
14099,3,0,1,2,Parsons trash,2
6937,3,0,3,0,"@n0tsteven whatever you wall hackin pussy bich I'll fuk u up like I did ur mum, ur sis, ur step sis, ur mums mum, ur mums aunt 420 bich bich",1
121,3,0,0,3,"""@El_Grillo1: Pit Bulls Photographed As Lovely Fairy Tale Creatures http://t.co/Q0Sm89oOLh&#8221;

They *are* fairy tale creatures.",2
6984,3,0,3,0,@ohVixen I love laying in bed by myself because I have a twin size bed and bitches be takin up 3/4 and I ain't havin that,1
19960,3,1,2,0,RT @lildurk_: How you wife dat bitch 2many niggas fucked from my clique 2many niggas actin so rich all dese boppin hoes on my dick #Maserati,1
5738,4,1,3,0,@babyspittle @Kimmyincali @MartiniShark @SenatorReid Still blaming Bush? Fucking retard,1
14019,3,0,3,0,Only niggah on my TL so getting off now,1
333,3,1,2,0,"""@fuckcamoclark: Roses are red and violets are blue and niggers are black, you know that's true."" @dylan72892",1
4848,3,0,0,3,@Sisson11Noah there is a bird here on the ground and it's still alive I can't believe it,2
2419,3,0,3,0,"@AceHudsonJr bitches tryna take all my money, g.",1
5680,3,0,3,0,@anepicname only reason I wouldn't give it up is I ahve a fucking CATALOG on this bitch. Arcade games were fire.,1
2601,3,0,3,0,@Bam_N_DeyMouth grindin cuzz thats all shit dont stop wats good witcha thou bitch you been mia too,1
16160,3,0,0,3,RT @JeneBramel: Clever. RT @LanceMcAlister: Watch Burfict make the hit and then mock officials by throwing a flag on himself. https://t.co/&#8230;,2
11362,3,0,3,0,I will beat a bitch ass tf,1
23470,3,0,0,3,"Would you rather be a monkey or a gorilla? &#8212; Neither, they're both hairy! But if I had to choose, a monkey. They... http://t.co/h2RQF5OqWb",2
11153,3,0,3,0,I see thru all you fake bitches &amp; niggas.,1
5042,3,0,3,0,@ThatKid_Vicente thanks little bitch &#128526;,1
5305,3,0,1,2,"@Wizards_DnD @JimZub tranny dragons, eh? I know some people that will love this!",2
1236,3,0,1,2,"&#8220;@DShmee: Tom Brady slowly becoming washed?&#128064;&#8221;

Nah.. His weapons just trash",2
13690,3,2,1,0,Niggas/bitches cheat cause mf's always think they gettin played,0
18401,3,1,2,0,RT @Vonta624: @onDAT_Othershit @_KudaBrazyy when bout 5 bitches got together and thought of a reason to make they boyfriend claim them,1
13388,3,0,1,2,"My manager @7FLyy new brand | PRE - ORDER NOW w/
 (404) 394-1570&#160;&#160;--&gt; @sevenflyy ""Red Lust"" &amp; ""Cherry White"" beanies http://t.co/LxjMBCTgJj",2
21940,3,0,0,3,"The ""Yanks"" Are Coming: From Disparagement to Pride http://t.co/HoELpcbBg6",2
3202,3,0,3,0,@EmmanuelRodz11 WILLIAN up in that hoe &#128514;&#128514;&#128514;&#128514;,1
78,3,0,3,0,"""@BeenBasedB: @_KudaBrazyy http://t.co/LuUBGL9Y5u"" 0 rings 0 mvps 0 bitches lol",1
18391,3,0,3,0,RT @VictorSmith90: @vnksmith16 be out here fighting bitches like its legal,1
23806,3,0,3,0,You got that pussy nigga disease ain't no curing ya,1
13331,3,0,3,0,My dad goes son of a bitch and just lights a cigarette in the kitchen... Oh&#128514;&#128514;&#128514;&#128514;,1
24169,3,0,3,0,bitches please in napa fewer than 100 people were injured and literally 2 of those were reported as critical,1
9392,3,0,3,0,Flo is a bad bitch,1
24358,3,0,3,0,gonna have them pussies mix up some concrete today. teach them to pose like me. I am a badass motherfucker. and I will let you be too (:,1
22132,6,2,4,0,Then the Mexican bitch wanna speak some other fuckin language &amp; then give attitude. Can't speak right ass! Tf,1
21840,3,0,3,0,That bitch said her pussy pops severely thoe &#128514;&#128514;&#128514;&#128514;,1
19718,6,0,5,1,"RT @itscoleharmon_: Top 3 Lies girls tell on twitter
1. My DMs don't work
2. Why is my twitter unfollowing people
3. I'm not a hoe",1
24847,3,1,0,2,pancakes trash,2
5010,9,0,9,0,@Tee_Bizzle shut up bitch,1
15971,3,0,3,0,RT @Ilovebamf: #tbt with these bitches glad I met these fucks @Savage_530 @Brandonjw02 @JP_Gentleman #Friend&#128563; http://t.co/NHEeCJ7ukb,1
14832,3,0,3,0,RT @Brit_Stratton: Justification of my bitch face. Thanks @zzachbarness. http://t.co/A6giLjeE4x,1
6391,3,0,3,0,@jaimescudi_ lmao fucking bitch ima whoop you like a did yesterday but I'm trying to update the roster you down?,1
1819,3,0,3,0,&#8220;@iDntWearCondoms: U get what u put in. If all u offering is pussy don't be mad when all u receive is dick&#8221; &#128588;,1
7181,3,0,3,0,@sbsylvester @kieffer_jason @hunterbuch66 bitch that doesn't even make any sense bitch.,1
13603,3,1,2,0,"Nicki said ""fuck those skinny bitches""...uh oh",1
5702,3,0,3,0,@ashleyrike sick bitch!!,1
1986,3,0,0,3,&#8220;@wassssupsarah: Car hopping is a different world these ghetto guys tried asking for my number LOL&#8221; did they have to be ghetto Tho ?,2
24334,6,0,6,0,fuck twitter i aint getting on this bitch no more &#9996;&#65039;&#128545;&#128299;,1
23369,3,0,3,0,Why is it everytime I go to cracker barrel the girl with great tits that seats you who is your waitress nope its the chick with 2 teeth,1
17451,3,0,3,0,"RT @RealNiggaSherm: ""@1stBlocJeremiah: @RealNiggaSherm bitch"" bitch wassup",1
21384,3,0,3,0,So I we gotta find a new house because the land lord being a bitch but we getting a waaaay better house so it's all good lol,1
6978,3,1,2,0,@oak_log check yer phone nigger,1
1421,3,1,2,0,&#8220;@LuaBoo: Niggas over 6'2 with long ass monkey arms make the best cuddle buddies....so I heard&#8221; ahaha a female told me this once&#128514;&#128514;&#128514;,1
10941,3,0,3,0,"I like beamers benzes and porches, i like my bitches imported",1
17527,3,0,0,3,RT @Royals: #Royals win!! KC with a 2-0 blanking of the Yankees to take the series in the Bronx! #BeRoyalKC,2
6882,3,0,3,0,@mingtong007 you still are a cunt,1
12284,3,0,3,0,"It's summer bitches 
&#128139;&#127802;&#127774;&#128132;&#128142; http://t.co/JxqonTfiUq",1
3299,3,1,0,2,@FunnyPicsDepot he's a greaser,2
9238,3,2,1,0,Every spic cop in #LosAngeles has raped or has thought about raping a white woman. That's why those half-breeds get jobs as pigs.,0
12716,3,0,3,0,"Lifes a bitch and then ya die, thats why we get high",1
10241,3,0,3,0,"I Was Down for A Minute , them bitches left a Nigga 
Them hoes forgot about me , like they neva met a nigga",1
12617,3,0,0,3,Lakers are a purple and yellow garbage can,2
1805,3,0,0,3,&#8220;@ghostriderJ1: Yankees will never have someone wear a single digit uniform again after this season&#8221; Wow. Shows that is an epic organization,2
18662,3,0,3,0,"RT @_BredDIFFERENT: They on a bitch , yeah they want a bitch",1
20914,3,0,3,0,Rape a ho Ben! Lol,1
11195,3,0,3,0,I swear I heard that bitch creak,1
11971,3,1,2,0,If you texting other niggas just let me know so I can find me some other bitches. No hard feelings,1
3098,3,0,3,0,@DickDankstardly did you smile like a retard when you were a kid? It took me till like 5th grade before I learned how to naturally smile,1
5558,3,0,3,0,"@_fullawhite haha my nigga coco :,) I can't wait to fuckkk like a hunna hoes this summer haha jk",1
8077,3,0,0,3,Average is basic and basic is trash &#128514;&#128514;,2
10373,6,1,5,0,I can just set that hoe on fire &#128514;&#128514;&#128074;&#128080;&#128080;&#9996;&#65039;,1
7070,3,1,2,0,@pussyjuices drink pussy juice nigga,1
24644,6,0,6,0,let the hoe ass falcons get steven wackson and our 1st rd pick,1
14296,3,0,3,0,"Put your hands down bitch, I ain't gon shoot you",1
4756,3,0,3,0,@SacTownProdigy lol just like RGIII and go out like a weak bitch and return the next year and win 3 games,1
20654,3,0,0,3,RT @tonyrobbins: Piers Morgan to Charlie Sheen: &#8220;You were taking Cocaine&#8230;&#8221; Charlie Sheen: &#8220;I wasn&#8217;t taking it. I had to pay for it.&#8221; via ...,2
