count,hate_speech,offensive_language,neither,class,tweet
3,0,3,0,1,i dont have a wife she my bitch for the night if she wa catch bodi then it might be alright
3,0,3,0,1,i dont have an iphon so i have to manual ignor these hoe
6,2,4,0,1,i dont have anoth face other than my bitch face
3,0,3,0,1,i dont have hoe it a myth
3,0,3,0,1,i dont have no type bad bitch is the onli thing i like
3,0,3,0,1,i dont hit women but id slap tf out a bitch no close fist busi though that some cowardli shit
3,1,2,0,1,i dont hold feel for my old fling i ju trade dem bitch in like my old rang cap
3,0,3,0,1,i dont kick it with fuck night and bitch
3,0,3,0,1,i dont know what hoe activ consist of bc i dont partak in them shit it so mani i damn near cant tweet without be a hoe
3,0,1,2,2,i dont know what you been told but i love them project hoe
3,0,0,3,2,i dont know what more stress midterm or flappi bird
3,0,3,0,1,i dont know whi broad drunk dial meim sleep hoe
3,0,3,0,1,i dont know mayb it is a good quot and a good way to feel but ive seen way too mani petti lifedestroy bitch use that quot
3,0,3,0,1,i dont like bat man though i fuck hi bitch twice
3,0,3,0,1,i dont like that bitch
6,0,6,0,1,i dont like you bitch so and im have a parti all weekend my momma go out of town
3,0,3,0,1,i dont live for you hoe man
3,0,3,0,1,i dont love my hoe i love a coupl not all
3,0,3,0,1,i dont love these bitch or these hoe fuck they thought i love my money
6,0,6,0,1,i dont love you hoe
3,0,3,0,1,i dont make music for nigga that dont get bitch
3,0,3,0,1,i dont need no savin i need to get fuck high and get some pussi
3,0,3,0,1,i dont owe you shit bitch leav me alon
3,0,0,3,2,i dont own ani onslaught on vinyl i may have to get one now their new lp is avail in armi green colour vinyl
3,0,3,0,1,i dont piti or hate faggot sexual mutat are necessari side effect of evolut but prolifer at is a sign human fuck up
3,0,3,0,1,i dont put noth pass nobodi when it come money n pussi
3,0,3,0,1,i dont respect money respect real nicca
3,1,2,0,1,i dont talk to nicca i talk to god we can relat
3,1,2,0,1,i dont trust no bitch i dog em out
3,0,3,0,1,i dont trust these bitch
3,0,3,0,1,i dont understand how you can be such a bitch
3,0,3,0,1,i dont understand when peopl say yea my first time smoke i didnt get high caus damn that fuckin suck bruh i wa retard high
3,0,3,0,1,i dont understand whi they mad at her make a track that spoke volum about you muthafucka all the hoe and bitch track about femal
3,1,2,0,1,i dont want a bitch that a nigga alreadi had i want sumn new or a runner it too easi nigga i accept the challeng
3,0,3,0,1,i dont want a bitch that erybodi bitch
3,0,3,0,1,i dont want me no good girl i fell inlov with these freak hoe
3,0,3,0,1,i dont want no philli diseas lol thot bitch
3,0,3,0,1,i dont want no boof hoe or no burnt girl
3,0,3,0,1,i dont want sex bitch i onli want ya neck bitch lol
3,0,0,3,2,i dont want to deal with yesterday trash there a reason it got thrown out in the first place
3,0,3,0,1,i dont rt light skin bitch will have unread text and still tweet nobodi to talk to you bitch is outta control
3,1,2,0,1,i donat both of my veri expens prom dress to teen who couldnt afford to buy one dont be a selfish bitch
3,0,0,3,2,i done been to the top i done sip the juic and with that be said bird crumb will never do
3,1,2,0,1,i done dun all kind of shit yall nicca just fill shit
3,0,3,0,1,i done hit bout three out thi bitch
3,0,3,0,1,i done seen a lot of fake shit that bitch aint bad she basic
3,2,1,0,0,i dont even say nigga i say nigger im like chuck norri i say the nigger word without check over my shoulder
9,1,8,0,1,i dont fuck wit hoe or broke bitch
3,1,2,0,1,i dont give a singl shit who you are if you wear a suit and white cotton sock i am just go to assum you are function retard
3,0,3,0,1,i dont got no type bad bitch is the onli thang that i like you aint got no life cup with the ice and we do thi everi night
3,0,3,0,1,i dont hide bitch im high when im in public
3,0,3,0,1,i dont kiss none of these hoe
6,1,5,0,1,i dont know a niggah that could cover for me
3,1,2,0,1,i dont love these hoe
3,0,2,1,1,i dont mess with sneaki ppl nd they hoe intent
3,1,2,0,1,i dont mind gay peopl but the flamboy hey look at me ima faggot kinda gay annoy me bruh just play wit ya booti in peac ion care
3,0,3,0,1,i dont say fuck bitch get money becaus i love em both
3,0,3,0,1,i dont think ive ever seen a fight on the real world i mean a word fight yeah ton of time but damn that bitch swung
3,0,1,2,2,i dont understand rich peopl who dress like trash
3,0,3,0,1,i drag a bitch by her hair captain caveman nnn
6,0,6,0,1,i dream about have twin girl a lot yea karma i know it you bitch
3,0,3,0,1,i dress how i feel if i felt like a bitch id dress like one
3,0,3,0,1,i drive by and them bitch waiv but girl i cant stop
3,0,3,0,1,i eat gener oreo baller with a budget bitch
3,0,3,0,1,i eat the pussi
3,0,3,0,1,i fear no niggah i trust no bitchhh
3,0,3,0,1,i feel bad for all you bitch that have never been to disney world
3,0,3,0,1,i feel bad for her nicca tho ya girl a hoe my nicca
3,0,2,1,1,i feel bad have thi info but at the same time karma a bitch
3,0,2,1,1,i feel everi song i hear is a soundtrack to my life for relationship and against anoth keep in mind the last song wa pussi control
3,0,3,0,1,i feel like i got bitch slap by karma
4,0,4,0,1,i feel like i should be sad and all that pussi shit but i am just so piss right now idk what im feel
3,0,3,0,1,i feel like a bad bitch when i wear my rhineston pocket jean
3,0,3,0,1,i feel like a bitch that just got her heartbroken a day befor her wed
3,0,3,0,1,i feel like a swag fag w thi shirt lmao
3,0,3,0,1,i feel like apart of the in crowd like ye bitch let indirectli talk shit
3,1,2,0,1,i feel like it gon be a homo revalut round di bitch deez nigga expandin
3,0,3,0,1,i feel like slap a bitch
6,0,6,0,1,i feel like that niggah pac these bitch set me up
3,0,3,0,1,i feel like thi hoe owe me someth
3,0,3,0,1,i feel so alon i miss my wife so much i hate the white trash who rape and kill her and our daughter
3,0,3,0,1,i feel sorri fo nigga dat gtta make up shit to lie about i would hate to have to think that fuckin muchbitch
3,2,1,0,0,i feel sorri for mexican and asian nigga they got the wors shape bitch on earth
3,0,3,0,1,i feel the sorri for the nice peopl in thi world becaus theyr actual the solut it all you hoe and asshol that the problem
3,0,0,3,2,i feel utterli retard thank big brother
3,0,3,0,1,i fell in love wit my side bitch crazi thing she wasnt even my bitch
3,0,3,0,1,i fight for what i love but you make someth of bitch i think noth of
3,0,3,0,1,i figur that if hoe wan na play game fuck em and leav em
3,0,3,0,1,i find a new song i like and play that hoe way more time than i should lol
3,0,3,0,1,i find it funni asf how peopl will tri and tell you how you should live your life like bitch stay in my shadow thank you lol
3,0,0,3,2,i find it amus that senat is an anchor babi lmao
3,0,3,0,1,i find it hard to believ ceelo rape hoe it too easi to get them panti off when you success
3,0,3,0,1,i fink thi catfish shit is funni afta all how can thi bitch think that she wa talk to bow wow doe
3,0,3,0,1,i flip dat pacc said fucc a bitch n went and did it again
3,0,3,0,1,i follow sum bush ass bitch on here
3,2,1,0,0,i forgot how white trash texarkana wa well it is arkansa so
3,0,3,0,1,i found the boom boom boom waaaaay ho girl how the fuck doe someon sing for year and not progress at all
3,0,0,3,2,i found your arm in that trash receptacl and your leg in the mud down by that streamyou should consid keep better track of your limb
3,0,0,3,2,i from the planet of ape king kong clip
3,0,3,0,1,i fuck alien bitch demon and angel bitch a coupl of centaur bitch got realli drunk and fuck a dragon chick a coupl timesughhh
3,0,3,0,1,i fuck bad bitch to staci lattisaw whi you nigga ball blue like an avatar
3,0,3,0,1,i fuck bitch better watch yah hoe
3,0,3,0,1,i fuck with lux and hi knowledg but mook presenc deliveri is connect more to the peopl crazi
3,0,3,0,1,i fuck the bitch i use to dream about and coulda die when i came from disbelief nah i dont wish to speak on her name that shit is weak
6,0,6,0,1,i fuck the shit out yo bitch yesterday til she couldnt stand straight she call me earlier ask could she come and get a replay
3,0,3,0,1,i fuck your littl sister last night the pussi wa right the pussi wa tight
3,0,3,0,1,i fuckedd your bitch than gave her a snack pack
6,1,5,0,1,i fuckin hate thi bitch voic omg
3,1,2,0,1,i fuck hate thi fuck neighborhood these fuckin bitch have someon over everyday yane
3,2,1,0,0,i fuck hate you nigger bruh
3,0,3,0,1,i gain a few pound a bitch look thickkkkkk
3,1,2,0,1,i gassss on these nigga i got ga for all these hoe
3,0,3,0,1,i gave my aunt my tupac greatest hit cd that bitch is lucki i love my tupac cd
3,0,1,2,2,i get a pound bag of dawg for the mutt
3,0,3,0,1,i get bitch on tinder
6,0,6,0,1,i get gwop now that bitch rememb me
3,0,3,0,1,i get more nude than all you bitch
3,0,3,0,1,i get so deep in that pussi i touch the back of her soul
3,0,3,0,1,i give my nigga hope and sell these bitch dream
3,0,3,0,1,i give off the selfish littl bitch vibe but if you get to actual know me i tend to put other befor myself
3,0,3,0,1,i gon na start unfollow angri bitch shit is mad depress
3,0,3,0,1,i got of rain yesterday includ the bird shit in my gaug
3,0,3,0,1,i got bitch if them bitch snitch then finger itchin shot em the kitchen makem wash the dish
3,0,3,0,1,i got as and a b on my progress report and i still be touchin band bitch get like me
6,0,6,0,1,i got problem and a bitch aint one she all i think i need a sub machin gun gratata
3,0,3,0,1,i got problem but a bitch aint
3,0,2,1,1,i got problem but a bitch aint one
3,1,2,0,1,i got problem but a bitch aint one she all of em i need a michan gun
3,0,3,0,1,i got problem but a pussi ass bitch aint one
3,0,3,0,1,i got california love fuckin bitch to that pop shit
3,0,3,0,1,i got iss friday for refus to give up my phone these bitch can kiss my ass caus there not get it
3,0,3,0,1,i got a lambo door seater hoe yokohama no vogu man that bitch beauti
3,1,2,0,1,i got a spanish bitch her name nina paranoid
3,0,3,0,1,i got a cousin that rollin got a bitch in tha hoover
3,0,3,0,1,i got a gang of old ass draft all trash
3,0,3,0,1,i got a main bitch i got new hoe love my ak but i got my
3,0,3,0,1,i got a measli follow on instagram that probabl whi these bitch aint takin me seriou
3,0,3,0,1,i got a miss call from your bitch
3,0,3,0,1,i got a someth that pay me hunnit everi week onli real bitch kno how to manag money
3,0,3,0,1,i got a surpris for you bitch
3,0,3,0,1,i got a thick ass neck tho or on these hoe cant zip my half zip fleec out thi bitch
3,0,0,3,2,i got a uncl through marriag dude got hip like big momma i swear all the lil kid mock hi walk and he dont even know it
3,0,3,0,1,i got ass cheek on my white tee all these hoe keep grindin on me
3,0,3,0,1,i got bad bitch on stand by
6,1,5,0,1,i got bitch geekin sneak cocaina cross the custom
3,0,3,0,1,i got bitch nervou like virgin flirtin wit uncl mervin
3,1,2,0,1,i got bitch on my dick they just aint here yet nigga
3,0,3,0,1,i got bitch tho that all i got
3,1,0,2,2,i got dirti bird hey shoot like larri bird hey
6,0,6,0,1,i got everi reason to feel like im that bitch
3,0,3,0,1,i got good credit so my bitch credit got ta match mine
3,0,3,0,1,i got hella hoe
3,0,3,0,1,i got hoe i got fuckin hoe i got fuckin hoe
3,0,3,0,1,i got hoe in differ area code
3,0,3,0,1,i got hoe i got hoe i got hoe i got hoe
3,0,3,0,1,i got lean i got work i got band my nigguh
3,0,3,0,1,i got money and hoe money and hoe
3,0,3,0,1,i got more privat track than public on my soundcloud i needa finish these joint so i can sick em on yall hoe
3,0,3,0,1,i got more trust in drug then these dumb ass bitch
3,0,3,0,1,i got my dawg norri some blue flame for hi bday dat bitch couldnt even drink it but u no pop alcohol ass down it
6,0,0,6,2,i got my eye on thi red bone
3,0,3,0,1,i got my mind on my money all i need a bad bitch so i can ride round the citi and spend thi cash with
3,0,3,0,1,i got my own legaci bitch fuck yall legaci
3,0,3,0,1,i got my own rhythm and stroke pattern when im bout to nut be still bitch
6,0,6,0,1,i got no patienc for hoe actin lame ima stop fuckin wit yo ass quick asl
3,0,3,0,1,i got no pic up line i stay on my grind i tell a bitch all the time bitch get in my car i got my ridin on dayton spoke
6,0,6,0,1,i got no respect for hoe shit
3,0,3,0,1,i got so mani hors all the hoe say that it gorgeou in tha air dat where my door issssss
3,0,3,0,1,i got some bitch ass cowork i stay late everi day last week i dont complain about them mf they stay late they send email that i left
3,0,3,0,1,i got some lightskin pussi one time and the bitch damn near had me bout to propos
6,0,6,0,1,i got some yard work i need doney got me rt control your excit sir let gooooo teena bitch
3,0,3,0,1,i got someth for your ass keep think im pussi
3,0,3,0,1,i got soo mani funni pictur from yesterday bitch wa fuc
3,0,3,0,1,i got the street in a head lock i got yo bitch in a leg lock
3,0,3,0,1,i got the street ina headlock i got yo bitch ina leg lock i do not fuck with the fed cop
3,0,3,0,1,i got the street ina headlock i got yo bitch ina leg lock
3,0,3,0,1,i got the streetz ina head locki got yo bitch ina leg lock
3,0,3,0,1,i got these dominican hoe that randomli hit me up everi so often and cant tell if they like me or tryna rob me
3,0,3,0,1,i got thi root beer chillin in the fridg imma crack that bitch open in a few
3,0,1,2,2,i got to get the trash out and make breakfast for the frau and start laundri so yall be good till i get back cracker out
3,0,3,0,1,i got yo bitch dick whip
3,0,3,0,1,i got a lot of hoe all up on my dick
3,0,3,0,1,i got ta a bad bitch and all she do is bake cooki
3,0,3,0,1,i got ta admit i use tell bitch everyth they want to hear bighead chang my way a lil bit
3,0,3,0,1,i got ta bad bitch alway got her hair fix alway n the mall wit her friend buy outfit
3,0,3,0,1,i got ta big head yah bitch i think it crown size
3,1,2,0,1,i got ta bitch to suck my dick till i nut spit it on my gut and slurp that shit back up aint that a slut
3,0,3,0,1,i got ta bottl of liq at the crib when i get off im hit dat bitch bare the liq dat is
3,0,3,0,1,i got ta get it while da gettin good my nigguh
3,0,3,0,1,i got ta give de blasio credit he is a man of hi word nypd cant arrest nigga for weed anymor hahahaha fuuuuuck yoouuuuu bitch
3,0,0,3,2,i grew to hate blond and primari color weav but that wouldnt stop me from request some good mouthwork
3,0,3,0,1,i grew up ina jungl wit the gorilla snake and bird ass nigga
3,1,2,0,1,i grew up with niggah dont trust no niggah no love for niggah
3,0,2,1,1,i guarante there will b some hot twat out tonight in dress with no leg and open to shoe
6,0,6,0,1,i guess i just come off as a bitch to peopl
3,0,3,0,1,i guess bitch got it twist and think im weak or someth do i look weak do i look scari do i look like somebodi you finna pick w
3,0,3,0,1,i guess nicca think if they owe you money for so long youll forget
3,1,2,0,1,i guess none of deez rappin ass nigga wan na throw dem bitch wit da big homi
3,0,3,0,1,i guess that oh wa a bitch i dont ha
3,0,3,0,1,i had fag in the space ae hour excus me confus wheresshitgo
3,1,2,0,1,i had a date wit iren nd that bitch stood me up matter of fact she stood da whole citi up thanx you fuck cunt iren up ur ass no greas
3,0,3,0,1,i had a dope ass parlay thi week with san fran woulda won but them hoe ran back the pick shit be rig yo
3,0,3,0,1,i had a dream i wa in th grade again with my class except as my current self and rememb think your crazi you becom a hoe moron
3,0,3,0,1,i had a dumbass dr do that on a c i wa just like thi dumb bitch
3,0,0,3,2,i had froyo with browni for dinner tonight be an adult is make these execut decis
3,0,3,0,1,i had like thi one bitch but she alway wa in some shit caus some fuck drama
3,0,2,1,1,i had the boldest side hoe come out to me i front of my girl nd start touchin a nigguh
3,0,3,0,1,i had to hug the block you bitch just wave at it
6,0,6,0,1,i had to tell a bitch i want the loveeee
3,0,3,0,1,i had to unfollow some crazi asian bitch earlier lol i dont play
3,1,2,0,1,i had wack dick until i start mess with white hoe they stuck around and let a young goon practic on em
3,0,3,0,1,i hardli text back so these hoe love to phone me
3,0,0,3,2,i hate chunki pasta sauc keep peski veget way from me
3,0,0,3,2,i hate hashtag activ no lie i think of it is trash
3,0,3,0,1,i hate a think she know how to out head type bitch foh
3,1,2,0,1,i hate a hack at k ass hoe
3,1,2,0,1,i hate a i use to talk to herhim nigga or bitch like foh hater we never talk u ju know em
3,0,3,0,1,i hate a bitch that love a bitch that say she love a nigga too confus ass bitch what you gon do is you gay bitch is you straight bitch
3,0,3,0,1,i hate a dont get shit done ass nigguh
3,1,2,0,1,i hate a extra ass bitch or an extra ass nigga your do too much just stop it unnecessari
3,1,2,0,1,i hate a nosey bitch like mind yah busi
7,3,4,0,1,i hate a ol fat disgust walmart work ass bitch
3,0,3,0,1,i hate a stuck up bitch likeee stfu you aint shit special
3,1,2,0,1,i hate a trash bad bitch
3,1,2,0,1,i hate a wishi washi bitch
3,2,1,0,0,i hate all these industri fag i hope they all get the nigerian summer flu
3,1,2,0,1,i hate baldheadass bitch
3,0,0,3,2,i hate be profil im not countri im not a hick im eric dean vestal and im do what make me happi not anyth els
3,1,2,0,1,i hate bitch made nigga that think as soon as they get some pussi theyr bad ass your as a junior and you bang freshman bitchnigga
3,1,2,0,1,i hate bitch but ugli andor fat bitch are the worst
3,0,3,0,1,i hate bitch that fish for compliment
3,0,3,0,1,i hate bitch that have attitud all the time
3,0,3,0,1,i hate bitch that wear those fake ass ray ban theyr onli stop be cheap
3,0,3,0,1,i hate bitch who think everyon want their nasti ass like no your not cute
3,0,3,0,1,i hate bitch with bad eyebrow
3,0,3,0,1,i hate bitch with thick eyebrow
3,1,2,0,1,i hate bitch thirsti ass bitch
3,0,3,0,1,i hate drink by myself everyon so fuck bore now fuck you guy ill be fun by myself pussi
3,3,0,0,0,i hate dumb bitch
9,7,2,0,0,i hate fat bitch
3,0,3,0,1,i hate femal that push their ass out as they walk you know you look like a retard flamingo right
3,1,2,0,1,i hate ghetto bitch with a passion
3,0,3,0,1,i hate go to parti where realli fat bitch go and act like theyr the shit becaus theyr at the parti like damn nessi im here too
3,0,3,0,1,i hate hoe
3,0,3,0,1,i hate hoe who be look all nice nshit with their hair and nail done but they kid look like they bare surviv a tornado
3,0,3,0,1,i hate how girl bitch about e v e r y t h i n g
3,0,1,2,2,i hate my dog name it sound so ghetto
3,0,3,0,1,i hate peopl who talk loud ignor ass mother fucker and ghetto peopl
3,1,2,0,1,i hate pretti bitch that chill with lame nigga
3,0,3,0,1,i hate pull into store nigga be stare like they never seen a bitch drive a car with rim and a system
3,0,3,0,1,i hate pumpkin flavor item you other white bitch are crazi theyr nasti
3,0,3,0,1,i hate ratchet countri hoe im asham
4,1,3,0,1,i hate selfright black bitch
3,0,3,0,1,i hate selfright bitch in gener but my peopl realli get on my fuck nerv sometim
3,0,3,0,1,i hate stupid bitch who cri for stupid reason
3,0,3,0,1,i hate takin out the trash i alway be expect a big ass dog to be in the alley or like a raccoon to jump out the dumpster
3,0,3,0,1,i hate text bore bitch
3,0,0,3,2,i hate that i wake up earli the morn after i drink but the fact that there wa a cold yellow gatorad in the fridg get me so happi
3,0,3,0,1,i hate that hoe she aint bout shit
3,0,3,0,1,i hate that hoe oml
3,2,1,0,0,i hate that my mom say she tri to move out here like bitch the onli reason your tri is becaus you dont have a place to live
3,1,2,0,1,i hate that one random tear that come out when you havent blink like nigga stop be a bitch
3,1,0,2,2,i hate that wee boy wae the squinti eye in the game of throne suchaprick hopehegetskil
3,1,2,0,1,i hate that when i have assign seat they sit me by the most annoy bitch in the whole class
3,1,2,0,1,i hate the fing bu i hate the fing bu high ho the dairi i hate the fing bu
3,3,0,0,0,i hate the ghetto trash at the special school across the street from my build all of them will grow up to be crimin
3,3,0,0,0,i hate the white trash cop who rape and murder my infant daughter and son
3,0,3,0,1,i hate these hoe that look thick from the front them she pass u and her ass be miss
3,0,3,0,1,i hate thi cooki built bitch
3,1,2,0,1,i hate those kid in your class that are alway complain and just be a bitchdouch to the teacher
3,1,2,0,1,i hate tht hoe i make it so hard just to talk dont i i get off topic dont i i get it poppin dont i ill end up stoppin wont i
3,0,3,0,1,i hate twitter just a bunch of sexi bitch i cant have
3,0,3,0,1,i hate txtn thi niggah man lol
3,0,3,0,1,i hate when i see a thick bitch on instagram then she show up look like a teddi graham
3,0,3,0,1,i hate when i upload a pic with a caption that say me and my son and someon ask omg is that your son no bitch i found him outsid
3,0,3,0,1,i hate when a bitch cant take a compliment your so pretti no im not im ugli well shit you ugli then damn
3,1,2,0,1,i hate when a bitch got fuck up teeth and she trynna smile in her pictur tf lmfao
3,0,3,0,1,i hate when a girl all im singl and i do singl shit be a lil thotti cuff me if you have a problem like bitch ill rko your ass
3,0,3,0,1,i hate when bitch been think smh
3,0,3,0,1,i hate when bitch be like i love him so much
3,0,3,0,1,i hate when bitch get lame
3,0,3,0,1,i hate when bitch keep say yassss like like bitch u sound stupid stfu
3,0,3,0,1,i hate when bitch onli wan na talk to me is when their bf break up with them or theyr on break with their bf no nigga fuck out my inbox
3,0,3,0,1,i hate when bitch post pictur with other cute bitch and dont tag em in it that low key veri selfish as fuck
3,0,3,0,1,i hate when bitch say bro and bruh
3,0,3,0,1,i hate when bitch think you expect someth in return for buy them a cheap ass gift or food thi is my life let me live
3,1,2,0,1,i hate when bitch tri to talk shit with chip nail
3,2,1,0,0,i hate when black peopl tri and be white so bad your a nigger
3,0,3,0,1,i hate when cute ass girl have wack af boyfriend like bitch your settll quit your settl and be with a real nigga
3,1,0,2,2,i hate when femal tri to sound like bird head
6,2,4,0,1,i hate when girl say im singl but my heart is taken bitch that nigga dont love you hoe move on
3,0,3,0,1,i hate when girl say im singl but my heart is taken bitch that nigga dont love you move on
3,1,2,0,1,i hate when girl say forev alon like shut up your forev a hoe not forev alon so shut up befor i get your dick breath on me
3,0,3,0,1,i hate when hoe tri to play the wifey roll
3,0,3,0,1,i hate when hoe tweet about hoe okay that aint hypocrit
3,0,3,0,1,i hate when i see a cold hoe tryna kick knowledg
3,0,3,0,1,i hate when my best friend get a new bitch and bare chill with me
3,1,2,0,1,i hate when nigga come up to me and tell me they got thi bitch off twitter or got her and it be a bitch i fuc wit lol smh
3,1,2,0,1,i hate when peopl ask if i shoot up i dont need that pussi shit to be bigger than you unswol nigga
3,0,3,0,1,i hate when peopl call me mate were not in england you fuck twat
3,1,2,0,1,i hate when peopl have terribl cope skill and complain too much oh your mom die how about you stop be a pussi
3,0,3,0,1,i hate when peopl just randomli stop talk to you like give me a reason bitch
3,0,3,0,1,i hate when peopl organ plan and you end up reach the destin befor thembitch dont ask me if im here
3,2,1,0,0,i hate when peopl tell me i have to mani tattoo and they make me look ugli like bitch fuck you
3,0,3,0,1,i hate when peopl tweef and then delet the tweet like yall some hoe for that im tri to read them
3,0,3,0,1,i hate when ppl break up a fight like idc if they best friend sister whatev let them bitch fight ctfuu
3,0,3,0,1,i hate when ppl come to my hous and make a mess in the bathroom like bitch do i come to your hous and play in the sink noooo
3,1,2,0,1,i hate when those littl white kid tri and act black like bitch you are white
3,2,1,0,0,i hate when white trash tri to act like theyr my equal it onli make it that much clearer how white trash they are
3,0,3,0,1,i hate yal id delet my twitter if i had somethin better to do bitch ass nigga
3,0,0,3,2,i hate yellow jacket cant feel arm and back lol
3,2,1,0,0,i hate you nicca lol
3,0,3,0,1,i have hoe
3,0,3,0,1,i have a bitch face and a bitch voic to match it so it kinda hard make friend
3,0,0,3,2,i have a feel tonight will be trash
3,0,3,0,1,i have all these extra ass unnecessari cloth and cay wan na act like a lit hoe
3,0,3,0,1,i have better thing to do like drive my yellow fuck lamborghini
3,0,3,0,1,i have final come to term with the fact i am at my highest bitch level when i dont eat needasnickersandapiec
3,0,3,0,1,i have my work done a day after i get it and everybodi els be scramblin on sunday thi the day of rest bitch
3,0,0,3,2,i have never actual seen a yellow duck
3,1,0,2,2,i have no cloth that make me look like a redneck but i tri my best
3,0,3,0,1,i have no hoe man i dont need those though
3,1,2,0,1,i have no respect for peopl who cheat that shit just retard
3,0,2,1,1,i have offici earn my right to bitch about thing for the next two year yay
3,1,2,0,1,i have one more day of fuck school god nansemond is fuck retard
3,0,0,3,2,i have realli light color eyebrow natur and it not ok
3,0,3,0,1,i have such a horribl perspect of time i think i might be retard smh
3,1,2,0,1,i have them bitch runnin wen dat pipe come damn
3,0,0,3,2,i have to dress up tomorrow for mock interview and i still dont know how to tie the tie
3,1,2,0,1,i have to hide these bitch or my sister get them and eat all of them
3,0,3,0,1,i have to stop use bitch so often in my everyday convers
3,0,3,0,1,i have to tell you a secret your a stupid hoe
3,0,2,1,1,i have yet to understand whi so mani bytch get the bull pierc it call a septic or someth like that
3,0,3,0,1,i havent been call ugli onc my whole life tho rt guy who refer to women as bitch are so ugli to me lmao u disgust me
3,0,0,3,2,i hear the bird in the summer breez i drive fast i am alon at midnight
3,0,0,3,2,i hear the same thing day in and day out it for the bird
3,0,3,0,1,i heard bitch commit sin for chipotl
3,0,3,0,1,i heard rumor of a vile hideou traitor bitch name pelosi parad around w illeg alien while vet get the shaft bloodboil
3,0,3,0,1,i heard she pop pussi on the low
3,0,3,0,1,i heard them same pussi nigga hatin
3,0,2,1,1,i hit raw while im listen to papoos
3,0,3,0,1,i honestli dont understand whi men love to bash the women that make them feel good she suck my dick soooo goood she a ho
3,0,0,3,2,i hope charli brought the lube for thi test
3,0,3,0,1,i hope i trip and fall into some pussi tunechi
3,0,3,0,1,i hope out make they moneyylol rt aye whr da hoe at
3,0,0,3,2,i hope the yanke get soriano shoulda never gave him away for alex rodriguez
3,0,0,3,2,i hope the trash i talk abt poor product doesnt hurt my chanc of get hire as a legal correspond i wa jk cnn
3,0,3,0,1,i hope you all accident get a fat black bitch pregnant
3,2,1,0,0,i hope you get eye cancer bitch
3,0,2,1,1,i hope you realiz that your both retard
3,0,3,0,1,i hope you wrap it up give that pussi a break all them nigga you fuckin never been on a date
3,0,0,3,2,i hope di dont come as a sever shock to use but im color
3,0,0,3,2,i ignor bird
3,1,2,0,1,i impress da young white girl next doe by take out my giant negro thang and usin it to flip da hamburg for da koolqueeftribut
3,0,3,0,1,i ju wan na live good stay fresh and fuck bad bitch
3,0,2,1,1,i ju wan na smoke rub on a bitch booti n bump these day
3,0,3,0,1,i ju wan na watch thi last episod of orang is the new black but netflix ju want to be a bitch
3,1,2,0,1,i just be chillin tho i dont fuck w hoe or hoe nigga so i dont know about how they oper mayb im wrong
6,2,4,0,1,i just be fuck these bitch these nigga be cuffin these hoe
3,0,3,0,1,i just bitch slap my brother
3,0,3,0,1,i just bought a bentley and a bitch came wit it
3,0,3,0,1,i just cant date a ghetto ass girl bruh
3,0,2,1,1,i just cant imagin myself be albino haha
6,1,5,0,1,i just caught thi fat bitch slippin take a selfi
3,0,3,0,1,i just crack my motherfuckin phone god damn i feel like punch a bitch in the motherfuckin throat
3,1,2,0,1,i just dodg a bullet from a crazi bitch
3,1,2,0,1,i just dont get whi none of you peopl talk back to mei guess you follow me for the s in hope i follow back but shit talk to a cracker
3,0,3,0,1,i just fell in love just saw the baddest bitch drive a e amg coup
3,1,2,0,1,i just fuck an albino it wa weird becaus it wa like a white bodi imperson a black voic like iggi azalea
3,0,3,0,1,i just get start oh ya we got it bitch
4,0,4,0,1,i just got so hype haha let go beat the shit out dat pussi ass niqqa
3,0,3,0,1,i just heard my mom go she is up v annoy bitch the fuck you expect i slept for how long and now im hungri bye felecia
3,0,3,0,1,i just herd the most random and creepiest sound da fuck is go on outsid my window im not look out that bitch
3,0,3,0,1,i just love that tweak hoe tweak hoe song that the onli part i no wee be get money so we ball out some sme sme
3,0,0,3,2,i just might buy myself an arod jersey newyork yanke mlb
3,0,3,0,1,i just might get to these rich i might go broke on these bitch
3,0,0,3,2,i just need the yanke to win the pennant
3,0,3,0,1,i just need to know what that pussi like so one time is fine with me drizzi lol
3,0,0,3,2,i just put down a pan of browni
3,0,3,0,1,i just read prolli tweet from differ girl about how their looong relationship end today daaaamn yo hoe will get slay
3,0,0,3,2,i just saw a man have a actual convers with hi bird haha
3,0,3,0,1,i just seen a hit bitch call a hit bitch ugli that shit be funni ctfu
3,0,3,0,1,i just seen the ugliest bitch in commerci histori on monday night footbal
3,0,3,0,1,i just seen your main bitch i might fuck with her
3,0,3,0,1,i just touch down on that pussi
3,0,0,3,2,i just wan na cuddl with my boyfriend under a fuzzi blanket and drink hot tea and have my hair play with so i can go to bed
3,0,2,1,1,i just wan na fuck bad bitch
3,0,3,0,1,i just wan na get lift and fuck exot bitch
3,1,2,0,1,i just wan na slap a coupl of yall bitch
3,2,1,0,0,i just wan na slit thi mf throat
3,0,3,0,1,i just wan na touch da bitch fuck da bitch like a bud dont trust the bitch
3,0,3,0,1,i just wan na travel the world with my bitch
3,0,3,0,1,i just want a girl thatll be a hoe for me that all
3,0,1,2,2,i just want some oreo and milk honestli just stop by the store and pick up some on your way back lol
6,1,5,0,1,i just want the bad hoe and i wan na reach the children
